Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_000962.3,3910465,3910947,,minus,888381,
NC_000962.3,3910947,3911675,,minus,888379,
NC_000962.3,3911675,3913369,mce4F,minus,888376,
NC_000962.3,3913380,3914534,lprN,minus,888364,
NC_000962.3,3914531,3915886,mce4D,minus,888361,
NC_000962.3,3915883,3916956,mce4C,minus,888354,
NC_000962.3,3916946,3917998,mce4B,minus,888349,
NC_000962.3,3917998,3919200,mce4A,minus,888344,
NC_000962.3,3919220,3920062,yrbE4B,minus,888336,
NC_000962.3,3920097,3920861,yrbE4A,minus,888320,
NC_000962.3,3921087,3922040,,minus,887697,
NC_000962.3,3922065,3922256,fdxD,minus,888311,
NC_000962.3,3922471,3923673,fadE26,plus,887722,
NC_000962.3,3923698,3924819,fadE27,plus,888248,
NC_000962.3,3924890,3926398,fadD17,plus,888251,
NC_000962.3,3926569,3930714,PE_PGRS53,plus,888256,
NC_000962.3,3931005,3936710,PE_PGRS54,plus,888270,
NC_000962.3,3936877,3938424,ilvX,minus,888267,
NC_000962.3,3938421,3939257,,minus,888298,
NC_000962.3,3939617,3941761,PE_PGRS55,plus,888273,
NC_000962.3,3943812,3944963,PE_PGRS56,plus,888306,
NC_000962.3,3945092,3945748,fadD18,minus,888277,
NC_000962.3,3945794,3950263,PE_PGRS57,plus,888294,
NC_000962.3,3950824,3952470,fadD19,minus,888275,
NC_000962.3,3952544,3953335,echA19,plus,888301,
NC_000962.3,3953431,3954270,,plus,888284,
NC_000962.3,3954325,3955521,cyp142,minus,888282,
NC_000962.3,3955550,3956260,,plus,887247,
NC_000962.3,3956325,3957368,,minus,887310,
NC_000962.3,3957521,3958432,,plus,887209,
NC_000962.3,3958448,3959512,ltp4,plus,887885,
NC_000962.3,3959529,3960713,ltp3,plus,888247,
NC_000962.3,3960755,3961786,,plus,888250,
NC_000962.3,3961800,3962324,,minus,888255,
NC_000962.3,3962439,3963599,kshA,plus,888268,
NC_000962.3,3963605,3964054,,plus,888295,
NC_000962.3,3964479,3965192,,minus,888297,
NC_000962.3,3965884,3967038,,minus,888324,
NC_000962.3,3967038,3967820,,minus,888338,
NC_000962.3,3967817,3968944,,minus,888348,
NC_000962.3,3969343,3970563,PPE61,plus,888370,
NC_000962.3,3970705,3972453,PPE62,minus,888385,
NC_000962.3,3972552,3973592,hsaF,minus,888387,
NC_000962.3,3973589,3974500,hsaG,minus,888396,
NC_000962.3,3974511,3975296,hsaE,minus,888406,
NC_000962.3,3975369,3977060,kstD,plus,888422,
NC_000962.3,3977062,3977922,,plus,888426,
NC_000962.3,3978059,3979498,PPE63,plus,888438,
NC_000962.3,3979499,3980659,ltp2,minus,888450,
NC_000962.3,3980659,3981048,,minus,888475,
NC_000962.3,3981045,3981980,,minus,888486,
NC_000962.3,3981977,3983140,fadE29,minus,888131,
NC_000962.3,3983125,3984144,fadE28,minus,888091,
NC_000962.3,3984144,3985445,cyp125,minus,887782,
NC_000962.3,3985557,3986732,fadA5,plus,887360,
NC_000962.3,3986844,3987299,ddn,plus,887496,
NC_000962.3,3987382,3988296,,minus,887452,
NC_000962.3,3988319,3989098,,minus,887849,
NC_000962.3,3989153,3989896,echA20,plus,888232,
NC_000962.3,3989896,3990774,,plus,887235,
NC_000962.3,3990771,3991523,,plus,887453,
NC_000962.3,3991621,3992688,,plus,887190,
NC_000962.3,3992685,3994742,fdxB,plus,887221,
NC_000962.3,3994830,3995699,,minus,887952,
NC_000962.3,3995804,3996964,fadA6,minus,887285,
NC_000962.3,3997029,3997631,,minus,887467,
NC_000962.3,3997980,3999638,PPE64,plus,887822,
NC_000962.3,3999647,4000435,,minus,887897,
NC_000962.3,4000432,4001589,fadE30,minus,887838,
NC_000962.3,4001637,4003160,fadD3,plus,887244,
NC_000962.3,4003161,4004294,fadE31,plus,887884,
NC_000962.3,4004291,4005250,fadE32,plus,887818,
NC_000962.3,4005247,4006203,fadE33,plus,888458,
NC_000962.3,4006200,4007366,aspB,plus,888305,
NC_000962.3,4007331,4008182,nat,minus,888005,
NC_000962.3,4008167,4008433,,minus,3205089,
NC_000962.3,4008719,4009282,hsaB,minus,887525,
NC_000962.3,4009297,4010199,hsaC,minus,887886,
NC_000962.3,4010196,4011071,hsaD,minus,887378,
NC_000962.3,4011086,4012270,hsaA,minus,887241,
NC_000962.3,4012417,4013493,kshB,plus,887315,
NC_000962.3,4013511,4014041,,plus,887227,
NC_000962.3,4014077,4016212,fadE34,minus,887843,
NC_000962.3,4016484,4017083,kstR,plus,887204,
NC_000962.3,4017089,4018168,,minus,888084,
NC_000962.3,4018358,4019071,lppH,plus,888444,
NC_000962.3,4019262,4020128,,plus,888442,
NC_000962.3,4020142,4021383,arsB2,plus,888329,
NC_000962.3,4021425,4022393,,minus,888317,
NC_000962.3,4022394,4023803,cysS1,minus,888628,
NC_000962.3,4023868,4024347,ispF,minus,888221,
NC_000962.3,4024344,4025039,ispD,minus,887787,
NC_000962.3,4025056,4025544,,minus,887854,
NC_000962.3,4025830,4026378,lpqE,plus,887254,
NC_000962.3,4026444,4027886,radA,plus,887287,
NC_000962.3,4027891,4028967,,plus,887485,
NC_000962.3,4028968,4029762,,minus,888057,
NC_000962.3,4029871,4030494,canB,minus,887836,
NC_000962.3,4030493,4031407,mutY,plus,886639,
NC_000962.3,4031404,4033158,PE_PGRS58,minus,887874,
NC_000962.3,4033269,4034042,,minus,886316,
NC_000962.3,4034057,4034374,,plus,886278,
NC_000962.3,4034352,4035710,lpqF,plus,886290,
NC_000962.3,4035857,4036684,,plus,885659,
NC_000962.3,4036731,4038050,PE_PGRS59,minus,885464,
NC_000962.3,4038158,4040704,clpC1,minus,885104,
NC_000962.3,4040981,4041319,lsr2,minus,885580,
NC_000962.3,4041423,4042940,lysS,minus,885574,
NC_000962.3,4043041,4043859,,minus,885572,
NC_000962.3,4043862,4044281,panD,minus,885596,
NC_000962.3,4044281,4045210,panC,minus,885459,
NC_000962.3,4045207,4046118,,minus,885583,
NC_000962.3,4046303,4047496,,minus,885232,
NC_000962.3,4047705,4048181,,minus,885844,
NC_000962.3,4048181,4048747,folK,minus,885848,
NC_000962.3,4048744,4049145,folB,minus,885345,
NC_000962.3,4049138,4049980,folP1,minus,885831,
NC_000962.3,4049977,4050585,folE,minus,885346,
NC_000962.3,4050601,4052883,ftsH,minus,885732,
NC_000962.3,4053518,4053847,,minus,885381,
NC_000962.3,4053881,4054042,,minus,885124,
NC_000962.3,4054142,4054696,espD,minus,885777,
NC_000962.3,4054812,4055123,espC,minus,885770,
NC_000962.3,4055197,4056375,espA,minus,885377,
NC_000962.3,4057733,4058701,ephA,plus,885769,
NC_000962.3,4058698,4059885,,plus,885276,
NC_000962.3,4059984,4060268,esxV,minus,885328,
NC_000962.3,4060295,4060591,esxW,minus,885787,
NC_000962.3,4060648,4061889,PPE65,minus,885097,
NC_000962.3,4061899,4062198,PE32,minus,885712,
NC_000962.3,4062527,4063249,lpqG,plus,885233,
NC_000962.3,4063254,4063904,hpt,minus,885398,
NC_000962.3,4063901,4064872,mesJ,minus,885409,
NC_000962.3,4064851,4065903,,minus,885792,
NC_000962.3,4065900,4067285,,minus,885728,
NC_000962.3,4067423,4067911,ppa,plus,885775,
NC_000962.3,4067957,4069054,,minus,885351,
NC_000962.3,4069175,4070470,,plus,885802,
NC_000962.3,4070514,4071239,,plus,885314,
NC_000962.3,4071236,4071580,,plus,885711,
NC_000962.3,4071791,4072666,,plus,885252,
NC_000962.3,4072667,4073611,galE1,minus,885765,
NC_000962.3,4073634,4075409,,plus,885675,
NC_000962.3,4075752,4076984,,plus,885274,
NC_000962.3,4076984,4077730,,plus,885803,
NC_000962.3,4077884,4078450,,minus,885244,
NC_000962.3,4078520,4079749,,minus,885324,
NC_000962.3,4079925,4080560,fic,minus,885540,
NC_000962.3,4080571,4080765,,minus,885220,
NC_000962.3,4081160,4081351,,plus,885600,
NC_000962.3,4081365,4081437,thrU,minus,2700461,
NC_000962.3,4081516,4082721,,minus,885553,
NC_000962.3,4082807,4084456,,plus,885620,
NC_000962.3,4084453,4087257,topA,minus,885608,
NC_000962.3,4087610,4088188,,minus,885217,
NC_000962.3,4088328,4088531,cspA,minus,885837,
NC_000962.3,4088781,4091096,,plus,885841,
NC_000962.3,4091233,4091517,PE33,plus,885832,
NC_000962.3,4091841,4092878,,plus,885296,
NC_000962.3,4093632,4093946,PE_PGRS60,plus,886260,
NC_000962.3,4093940,4094527,PE_PGRS61,plus,886259,
NC_000962.3,4094660,4094983,,minus,885612,
NC_000962.3,4094923,4095300,,minus,885614,
NC_000962.3,4095324,4095530,,minus,885624,
NC_000962.3,4095540,4096115,,minus,885619,
NC_000962.3,4096139,4096939,,minus,885618,
NC_000962.3,4096936,4097994,,minus,885627,
NC_000962.3,4098096,4099148,,minus,885319,
NC_000962.3,4099386,4099478,B11,minus,14515875,
NC_000962.3,4099647,4100510,,plus,885316,
NC_000962.3,4100669,4100968,MTS2823,plus,14515876,
NC_000962.3,4101265,4102035,,minus,885178,
NC_000962.3,4102032,4103678,dppD,minus,885039,
NC_000962.3,4103675,4104475,dppC,minus,885483,
NC_000962.3,4104531,4105457,dppB,minus,885474,
NC_000962.3,4105459,4107084,dppA,minus,885315,
NC_000962.3,4107792,4109747,acs,plus,885479,
NC_000962.3,4109783,4110481,,minus,885609,
NC_000962.3,4110827,4111345,,plus,885626,
NC_000962.3,4111346,4112329,ephE,plus,885577,
NC_000962.3,4112322,4113515,,minus,885176,
NC_000962.3,4113521,4114342,,minus,885463,
NC_000962.3,4114474,4115157,,minus,885190,
NC_000962.3,4115157,4115894,nth,minus,885058,
NC_000962.3,4116002,4116379,,plus,885155,
NC_000962.3,4116478,4117152,crp,plus,885502,
NC_000962.3,4117258,4118052,,minus,885079,
NC_000962.3,4118059,4118514,,minus,885495,
NC_000962.3,4118530,4118691,,minus,3205049,
NC_000962.3,4118776,4119798,,plus,885809,
NC_000962.3,4119795,4120955,,plus,885317,
NC_000962.3,4121198,4121554,whiB4,minus,885320,
NC_000962.3,4121916,4124348,ponA2,plus,885751,
NC_000962.3,4124417,4125376,,plus,885780,
NC_000962.3,4125439,4126479,,plus,885598,
NC_000962.3,4126541,4126614,proY,plus,2700460,
NC_000962.3,4127295,4128725,cyp137,minus,885625,
NC_000962.3,4128751,4129083,,minus,885306,
NC_000962.3,4129323,4129691,rsfB,minus,885599,
NC_000962.3,4129893,4130357,,minus,885563,
NC_000962.3,4130357,4131712,,plus,885107,
NC_000962.3,4131739,4132392,,plus,885114,
NC_000962.3,4132518,4133519,,plus,885623,
NC_000962.3,4133516,4134592,moxR2,plus,885323,
NC_000962.3,4134726,4136048,,plus,885059,
NC_000962.3,4136122,4137114,,minus,885578,
NC_000962.3,4137206,4138138,,plus,885538,
NC_000962.3,4138202,4139755,glpK,minus,885280,
NC_000962.3,4139805,4140242,vapC48,minus,885492,
NC_000962.3,4140239,4140463,vapB48,minus,14515904,
NC_000962.3,4140493,4142022,,plus,885565,
NC_000962.3,4142044,4142745,,plus,885779,
NC_000962.3,4142748,4143920,egtE,minus,885161,
NC_000962.3,4143951,4144916,egtD,minus,885521,
NC_000962.3,4144913,4145614,egtC,minus,885224,
NC_000962.3,4145614,4146891,etgB,minus,885128,
NC_000962.3,4146888,4148186,gshA,minus,885053,
NC_000962.3,4148318,4148962,,minus,885229,
NC_000962.3,4149091,4149480,,minus,3205111,
NC_000962.3,4149591,4149911,,minus,885222,
NC_000962.3,4150030,4151040,,minus,885587,
NC_000962.3,4151180,4152217,asd,minus,885118,
NC_000962.3,4152218,4153483,ask,minus,885223,
NC_000962.3,4153740,4155674,leuA,plus,885092,
NC_000962.3,4155740,4156729,dnaQ,minus,885088,
NC_000962.3,4156981,4158222,,plus,885228,
NC_000962.3,4158227,4158922,cobQ2,plus,885584,
NC_000962.3,4158931,4159821,,minus,885456,
NC_000962.3,4159889,4160500,recR,minus,885307,
NC_000962.3,4160512,4160913,,minus,885595,
NC_000962.3,4161048,4161773,,plus,885602,
NC_000962.3,4161815,4162258,,minus,885582,
NC_000962.3,4162306,4163718,,plus,885855,
NC_000962.3,4163736,4164998,,plus,885219,
NC_000962.3,4164995,4166731,dnaZX,minus,885361,
NC_000962.3,4166821,4168128,,minus,885321,
NC_000962.3,4168154,4168281,C8,minus,14515877,
NC_000962.3,4168345,4168430,serV,plus,2700443,
NC_000962.3,4168536,4169300,,plus,885791,
NC_000962.3,4170214,4171143,,plus,885887,
NC_000962.3,4171421,4172614,,plus,885801,
NC_000962.3,4172955,4174763,,plus,885766,
NC_000962.3,4174873,4178070,,plus,885271,
NC_000962.3,4178285,4180615,,plus,885706,
NC_000962.3,4180680,4181720,,minus,885201,
NC_000962.3,4181758,4182834,ligC,plus,885771,
NC_000962.3,4182934,4183992,,plus,885795,
NC_000962.3,4184012,4184512,,minus,885721,
NC_000962.3,4184526,4185890,tgs2,minus,885335,
NC_000962.3,4186089,4186577,,plus,885318,
NC_000962.3,4186634,4187695,,plus,885389,
NC_000962.3,4187699,4189288,,plus,885794,
NC_000962.3,4189285,4190232,PPE66,minus,886262,
NC_000962.3,4190284,4190517,PPE67,minus,886257,
NC_000962.3,4190833,4192179,,minus,885781,
NC_000962.3,4192179,4192853,,minus,885129,
NC_000962.3,4192850,4193245,,minus,885263,
NC_000962.3,4193391,4195373,ctpJ,minus,885106,
NC_000962.3,4195440,4195802,nmtR,plus,885418,
NC_000962.3,4195886,4196098,,minus,885597,
NC_000962.3,4196171,4196506,PE34,minus,885764,
NC_000962.3,4196724,4197107,,plus,885778,
NC_000962.3,4197236,4197595,,plus,885776,
NC_000962.3,4197628,4198137,,minus,885384,
NC_000962.3,4198205,4198597,,minus,885807,
NC_000962.3,4199131,4199217,serX,minus,2700471,
NC_000962.3,4199247,4199705,,minus,885586,
NC_000962.3,4199721,4200221,,minus,885505,
NC_000962.3,4200421,4201326,tyrA,plus,885559,
NC_000962.3,4201289,4201888,,minus,885298,
NC_000962.3,4201894,4202613,proZ,minus,885534,
NC_000962.3,4202610,4203299,proW,minus,885581,
NC_000962.3,4203287,4204417,proV,minus,886293,
NC_000962.3,4204426,4205373,proX,minus,886270,
NC_000962.3,4205538,4205840,,plus,886093,
NC_000962.3,4205862,4206917,fadE36,minus,886098,
NC_000962.3,4206996,4208876,,minus,886096,
NC_000962.3,4209047,4209526,lpqH,plus,886097,
NC_000962.3,4209582,4211009,tcrY,minus,886094,
NC_000962.3,4211080,4211784,tcrX,minus,886100,
NC_000962.3,4212293,4212982,,plus,886099,
NC_000962.3,4212996,4213940,,minus,886101,
NC_000962.3,4214070,4214429,,plus,886102,
NC_000962.3,4214615,4214887,,plus,885239,
NC_000962.3,4215200,4215775,,minus,886104,
NC_000962.3,4216404,4216730,,minus,886103,
NC_000962.3,4216865,4216937,argU,minus,2700457,
NC_000962.3,4216968,4217056,serT,minus,2700421,
NC_000962.3,4217134,4218195,hisC2,plus,886105,
NC_000962.3,4218241,4218825,,minus,886095,
NC_000962.3,4218849,4219673,echA21,plus,886106,
NC_000962.3,4219685,4220932,lipE,plus,886269,
NC_000962.3,4221089,4222648,,plus,888953,
NC_000962.3,4222581,4222667,serU,minus,2700428,
NC_000962.3,4222694,4223680,,plus,886110,
NC_000962.3,4223699,4224895,,minus,886116,
NC_000962.3,4224985,4226985,,plus,886107,
NC_000962.3,4226989,4227525,,plus,886115,
NC_000962.3,4227529,4228350,rfbE,plus,886113,
NC_000962.3,4228347,4229261,glfT1,plus,886114,
NC_000962.3,4229258,4230100,rfbD,plus,886111,
NC_000962.3,4230256,4231236,,plus,886117,
NC_000962.3,4231320,4232393,,plus,886119,
NC_000962.3,4232374,4233597,,minus,886108,
NC_000962.3,4233610,4234536,,minus,886118,
NC_000962.3,4234780,4235265,,plus,886120,
NC_000962.3,4235374,4235739,,plus,886109,
NC_000962.3,4235779,4237164,dprE1,plus,886125,
NC_000962.3,4237165,4237929,dprE2,plus,886124,
NC_000962.3,4237932,4239863,aftA,plus,886127,
NC_000962.3,4239863,4243147,embC,plus,886112,
NC_000962.3,4243233,4246517,embA,plus,886123,
NC_000962.3,4246514,4249810,embB,plus,886126,
NC_000962.3,4249878,4251005,,plus,886128,
NC_000962.3,4251085,4252866,fadE35,plus,886122,
NC_000962.3,4252993,4254327,,plus,886268,
NC_000962.3,4254380,4255948,accD4,minus,886131,
NC_000962.3,4255945,4261146,pks13,minus,886133,
NC_000962.3,4261153,4263066,fadD32,minus,886130,
NC_000962.3,4263355,4264365,,minus,886135,
NC_000962.3,4264563,4265462,fbpD,minus,886121,
NC_000962.3,4265642,4266658,fbpA,minus,886132,
NC_000962.3,4266953,4268836,aftB,minus,886138,
NC_000962.3,4268925,4269833,ubiA,minus,886129,
NC_000962.3,4269840,4270337,,minus,886134,
NC_000962.3,4270366,4272279,glfT2,minus,886136,
NC_000962.3,4272276,4273475,glf,minus,886142,
NC_000962.3,4273739,4274593,pirG,plus,886139,
NC_000962.3,4274798,4276417,,plus,886137,
NC_000962.3,4276571,4278085,PE_PGRS62,plus,886143,
NC_000962.3,4278394,4279215,,minus,886147,
NC_000962.3,4279230,4280015,,minus,886150,
NC_000962.3,4280033,4280788,,minus,886149,
NC_000962.3,4280792,4281571,,minus,886152,
NC_000962.3,4281647,4282402,,plus,886144,
NC_000962.3,4282449,4283999,,plus,886153,
NC_000962.3,4283996,4284331,,plus,886146,
NC_000962.3,4284419,4285825,papA2,minus,886140,
NC_000962.3,4285973,4286686,,plus,886141,
NC_000962.3,4286721,4287935,,plus,886155,
NC_000962.3,4288260,4291529,mmpL8,minus,886145,
NC_000962.3,4291639,4293174,papA1,minus,886156,
NC_000962.3,4293225,4299605,pks2,minus,886148,
NC_000962.3,4299812,4301566,fadD23,plus,886154,
NC_000962.3,4301563,4302789,,minus,886151,
NC_000962.3,4302786,4303397,,minus,886160,
NC_000962.3,4303398,4305008,,minus,886157,
NC_000962.3,4305056,4305685,,minus,886158,
NC_000962.3,4305757,4306239,,plus,886161,
NC_000962.3,4306236,4306811,,minus,886165,
NC_000962.3,4306867,4307658,,plus,886162,
NC_000962.3,4307655,4308914,serS,minus,886163,
NC_000962.3,4309047,4310396,,plus,886168,
NC_000962.3,4310401,4310814,,plus,886164,
NC_000962.3,4311009,4311707,,minus,886169,
NC_000962.3,4311704,4312669,pheA,minus,886170,
NC_000962.3,4312765,4313541,,plus,886171,
NC_000962.3,4313567,4313980,,plus,886167,
NC_000962.3,4314178,4314723,bfrB,plus,886176,
NC_000962.3,4314738,4315562,glpQ1,minus,886177,
NC_000962.3,4315568,4316596,,minus,886178,
NC_000962.3,4317073,4317165,MTS2975,plus,14515878,
NC_000962.3,4318775,4319266,,plus,886180,
NC_000962.3,4319281,4319640,,plus,886179,
NC_000962.3,4320704,4321327,sodA,plus,886174,
NC_000962.3,4321538,4322071,,plus,886182,
NC_000962.3,4322326,4323234,,plus,886159,
NC_000962.3,4323499,4323897,espR,plus,886184,
NC_000962.3,4324015,4324671,,plus,886173,
NC_000962.3,4324683,4324967,,plus,886186,
NC_000962.3,4325074,4325478,hns,plus,886187,
NC_000962.3,4325495,4325968,rraA,plus,886181,
NC_000962.3,4326004,4327473,ethA,minus,886175,
NC_000962.3,4327549,4328199,ethR,plus,886189,
NC_000962.3,4328401,4329408,,minus,886193,
NC_000962.3,4329417,4329614,,minus,886192,
NC_000962.3,4330039,4331505,gltD,minus,886196,
NC_000962.3,4331498,4336081,gltB,minus,886195,
NC_000962.3,4336777,4337949,,plus,886188,
NC_000962.3,4337946,4338272,,plus,886183,
NC_000962.3,4338171,4338521,whiB6,minus,886190,
NC_000962.3,4338849,4340027,,plus,886197,
NC_000962.3,4340270,4341478,espE,plus,886185,
NC_000962.3,4341566,4341877,espF,plus,886172,
NC_000962.3,4341880,4342731,espG1,plus,886200,
NC_000962.3,4342770,4343321,espH,plus,886203,
NC_000962.3,4343314,4345035,eccA1,plus,886199,
NC_000962.3,4345039,4346481,eccB1,plus,886166,
NC_000962.3,4346481,4348724,eccCa1,plus,886204,
NC_000962.3,4348827,4350602,eccCb1,plus,886202,
NC_000962.3,4350745,4351044,PE35,plus,886191,
NC_000962.3,4351075,4352181,PPE68,plus,886201,
NC_000962.3,4352274,4352576,esxB,plus,886194,
NC_000962.3,4352609,4352896,esxA,plus,886209,
NC_000962.3,4353010,4355010,espI,plus,886206,
NC_000962.3,4355007,4356542,eccD1,plus,886207,
NC_000962.3,4356693,4357535,espJ,plus,886198,
NC_000962.3,4357593,4359782,espK,minus,886212,
NC_000962.3,4360199,4360546,espL,minus,886205,
NC_000962.3,4360543,4361925,espB,minus,886214,
NC_000962.3,4362032,4363420,eccE1,minus,886208,
NC_000962.3,4363417,4364757,mycP1,minus,886217,
NC_000962.3,4364979,4366838,eccA2,minus,886210,
NC_000962.3,4366908,4368521,eccE2,minus,886220,
NC_000962.3,4368518,4370170,mycP2,minus,886215,
NC_000962.3,4370155,4371684,eccD2,minus,886211,
NC_000962.3,4371681,4372706,,minus,886219,
NC_000962.3,4372800,4373630,espG2,minus,886223,
NC_000962.3,4373726,4374013,esxC,minus,886222,
NC_000962.3,4374049,4374372,esxD,minus,886218,
NC_000962.3,4374484,4375683,PPE69,minus,886227,
NC_000962.3,4375762,4375995,PE36,minus,886213,
NC_000962.3,4376262,4380452,eccC2,minus,886230,
NC_000962.3,4380453,4381940,eccB2,minus,886231,
NC_000962.3,4381943,4382851,,minus,886216,
NC_000962.3,4383008,4383640,,minus,886225,
NC_000962.3,4383653,4383985,,minus,886233,
NC_000962.3,4384147,4385379,,minus,886228,
NC_000962.3,4385373,4386308,,minus,886235,
NC_000962.3,4386365,4386814,,minus,886226,
NC_000962.3,4387365,4387895,,minus,886236,
NC_000962.3,4387892,4390432,,minus,886229,
NC_000962.3,4390437,4390709,esxE,minus,886237,
NC_000962.3,4390720,4391031,esxF,minus,886239,
NC_000962.3,4391097,4391606,,minus,886221,
NC_000962.3,4391631,4393073,pcnA,minus,886240,
NC_000962.3,4393449,4394195,mutT4,plus,886242,
NC_000962.3,4394192,4396600,,plus,886245,
NC_000962.3,4396597,4400151,,plus,886247,
NC_000962.3,4400186,4400854,sigM,plus,886246,
NC_000962.3,4400870,4401634,,plus,886234,
NC_000962.3,4401728,4402735,trxB2,plus,886232,
NC_000962.3,4402732,4403082,trxC,plus,886241,
NC_000962.3,4403192,4404412,,plus,886250,
NC_000962.3,4404433,4405167,,minus,886249,
NC_000962.3,4405457,4406491,parB,minus,886244,
NC_000962.3,4406488,4407531,parA,minus,886224,
NC_000962.3,4407528,4408202,gid,minus,886243,
NC_000962.3,4408334,4408897,,minus,886255,
